"","year","site_id","soil_id","yield","upper_60_clay_ave","upper_60_sand_ave","upper_60_silt_ave","upper_60_soc_ave","planting_date","precip","sandclayratio"
"4377",2007,6,2285,1.50728953101917,95.75,845.166666666667,59.0833333333333,65.75,"8/1",317.57,8.82680591818973
"4378",1991,4,4687,3.79832919530419,311.166666666667,382.083333333333,306.583333333333,60.3333333333333,"8/6",394.81,1.22790573111944
"4379",1988,6,2168,2.79215049331295,214.416666666667,586.916666666667,198.666666666667,147.666666666667,"8/6",384.9,2.73727166731442
"4380",1986,6,2213,1.34610736900381,171.75,693.25,135.25,93.6666666666667,"8/16",308.59,4.03639010189229
"4381",2008,0,5429,0,135,756.166666666667,108.916666666667,27.4166666666667,"7/16",302.39,5.60123456790123
"4382",2007,0,5825,0,162.166666666667,712.333333333333,125.5,27.5,"8/6",217.75,4.39260020554985
"4383",2007,6,2285,0.487030049962647,95.75,845.166666666667,59.0833333333333,65.75,"8/21",239.76,8.82680591818973
"4384",2019,0,5933,0.032909129594473,370.333333333333,291.5,338.833333333333,77.9166666666667,"8/16",234,0.787128712871287
"4385",1999,0,5318,1.18151045532768,190.666666666667,619.583333333333,190.25,38.75,"8/11",268.79,3.24956293706294
"4386",1998,6,2093,0,331,418.666666666667,250.5,69.5833333333333,"7/26",271.64,1.26485397784491
"4387",1989,0,5288,0.555283482108874,163.5,641.416666666667,195,46,"7/21",307.67,3.9230377166157
"4388",2007,4,4156,2.47521311885376,273.833333333333,369.416666666667,357.25,47.6666666666667,"8/16",341,1.34905660377359
"4389",2013,3,3021,4.08198325840155,288.083333333333,442.5,269.166666666667,93.25,"8/16",454.37,1.53601388487128
"4390",1993,0,5765,0,203.25,628.25,168.416666666667,40.1666666666667,"8/16",154.73,3.0910209102091
"4391",1981,4,4426,3.97761865408324,293.416666666667,395.916666666667,310.416666666667,90.0833333333333,"7/16",404.09,1.34933257597274
"4392",2012,6,2399,3.00834747857765,106.833333333333,796.916666666667,96.25,45.5,"8/6",314.46,7.4594383775351
"4393",1998,4,4468,3.62234497098337,303.833333333333,399.5,296.166666666667,65.25,"8/16",468.58,1.31486560614372
"4394",1995,6,2192,0,163.833333333333,614.25,221.416666666667,43.3333333333333,"8/16",151.14,3.74923702950153
"4395",2010,4,4459,3.98653075912618,289.916666666667,418.833333333333,290.75,72.4166666666667,"8/1",623.24,1.44466800804829
"4396",1985,3,3243,5.0199464640976,242.833333333333,526.333333333333,230.916666666667,99.1666666666667,"7/21",610.37,2.16746739876458
"4397",2019,4,4717,1.24199157164648,254.5,531.583333333333,213.916666666667,56.75,"7/21",454.95,2.08873608382449
"4398",1986,0,5801,0.439494572717987,184.75,673.833333333333,141.666666666667,36.8333333333333,"7/21",216.26,3.64727108705458
"4399",2011,3,3171,4.53240140315105,299,459.166666666667,241.833333333333,93.1666666666667,"7/26",618.12,1.53567447045708
"4400",2017,6,2567,0.453220637573251,180.166666666667,655,164.833333333333,44.5833333333333,"8/11",240.15,3.63552266419982
"4401",2018,0,5579,0.081434230013427,259.083333333333,523.833333333333,216.833333333333,97.1666666666667,"8/6",218.83,2.02187198456095
"4402",2005,3,3468,4.275876659724,242.666666666667,554.166666666667,203,440.916666666667,"8/1",589.52,2.28365384615385
"4403",2005,0,5534,0.305393031366619,166.833333333333,642.75,190.666666666667,42.5,"8/1",274.9,3.85264735264735
"4404",1982,6,2297,2.98778168459515,113.5,809.333333333333,77,43,"8/1",320.32,7.13069016152717
"4405",2015,3,3198,4.67852904791507,242.916666666667,519.75,236.666666666667,68.3333333333333,"8/11",660.59,2.13962264150943
"4406",1984,3,3969,4.29004317727344,286.666666666667,471,242.333333333333,119.583333333333,"8/11",422.78,1.64302325581395
"4407",2007,0,5264,0,242.833333333333,583.333333333333,173.666666666667,53.5833333333333,"8/21",190.08,2.40219629375429
"4408",1982,6,2648,2.49003313404349,129.416666666667,810.333333333333,60.5,41.8333333333333,"7/21",350.78,6.26142949130715
"4409",2006,6,2747,2.22859554013217,84.6666666666667,853.25,62.0833333333333,47.4166666666667,"8/1",310.59,10.0777559055118
"4410",2011,4,4186,3.87851475032161,285.583333333333,401.25,313.916666666667,78.9166666666667,"8/1",524.11,1.40501896702655
"4411",1997,6,2975,0.25104182839944,207.75,659.25,132.916666666667,148.166666666667,"8/21",211.43,3.17328519855596
"4412",1983,0,5933,0,370.333333333333,291.5,338.833333333333,77.9166666666667,"8/16",116.72,0.787128712871287
"4413",1992,6,2300,0.236361342263285,88.9166666666667,819,91.75,48,"8/16",227.88,9.21087160262418
"4414",1981,6,2237,0.103984379659613,196.916666666667,635.75,166.583333333333,58.3333333333333,"8/21",154.25,3.22852306390182
"4415",1992,6,2846,0.189749535902461,162.583333333333,528.166666666667,309,49.3333333333333,"7/16",276.21,3.24859046642747
"4416",1998,6,2951,0.786508065804298,100.666666666667,845.833333333333,53.3333333333333,45.5,"8/1",283.37,8.4023178807947
"4417",2002,0,5624,0.069482957765974,210.166666666667,605.5,184.666666666667,54.4166666666667,"8/6",221.17,2.88104678826328
"4418",2007,4,4345,3.90024277134283,330.333333333333,393.75,275.5,76.4166666666667,"8/1",440.18,1.19197780020182
"4419",1990,6,2318,0,220.5,611.333333333333,168,48.8333333333333,"8/16",223.93,2.77248677248677
"4420",2009,3,3093,4.73971788945547,314.166666666667,447,238.416666666667,78.5833333333333,"8/6",752.81,1.42281167108753
"4421",2011,6,2576,0.0113711019181322,230.333333333333,576.833333333333,193.333333333333,55.5,"8/21",212.81,2.50434153400868
"4422",2001,4,4693,1.94679604973824,295.416666666667,458.583333333333,246,59.4166666666667,"8/1",362.82,1.55232722143865
"4423",2012,3,3543,3.39210292481112,268.583333333333,469.25,262.166666666667,100.833333333333,"8/21",390.39,1.7471300031027
"4424",2012,6,2972,0.690443720485379,236.25,593.5,170.25,51.0833333333333,"7/16",286.4,2.51216931216931
"4425",2012,3,3540,4.13963043252437,309.75,454.5,235.75,80.4166666666667,"8/6",493.56,1.46731234866828
"4426",1992,6,2696,0.0401810613896334,226.75,640.416666666667,133.333333333333,131.5,"7/16",276.21,2.82432929070195
"4427",1990,4,4660,3.47558414473513,265.416666666667,539.666666666667,194.833333333333,54.5,"7/16",405.18,2.03328100470958
"4428",2010,0,5381,3.8642753459682,217.916666666667,607.166666666667,175.25,41.25,"7/26",440.21,2.78623326959847
"4429",1998,6,2399,1.08310321884075,106.833333333333,796.916666666667,96.25,45.5,"8/21",210.16,7.4594383775351
"4430",2002,0,5558,0.066505442574949,151,718.666666666667,130.333333333333,27.4166666666667,"7/26",209.45,4.75938189845475
"4431",2001,4,4288,3.52669710700968,276.833333333333,440.916666666667,282.25,44.4166666666667,"8/16",376.07,1.59271523178808
"4432",1992,3,3933,4.26106089484177,273.166666666667,497.083333333333,229.75,70.25,"8/16",485.25,1.81970713849908
"4433",2018,4,4582,4.24731417419968,304.5,376.916666666667,318.583333333333,75.0833333333333,"8/21",446.93,1.23782156540777
"4434",2009,4,4339,3.22829138658021,248.333333333333,582.25,169.25,66.3333333333333,"8/16",430.38,2.34463087248322
"4435",1990,3,3717,3.40715737574316,211.333333333333,498.083333333333,289.916666666667,108.416666666667,"8/21",282.28,2.35686119873817
"4436",2011,3,3816,3.97066126501495,256.333333333333,472.583333333333,271.5,114.583333333333,"7/16",605.68,1.84362808842653
"4437",2010,3,3540,3.16401873489977,309.75,454.5,235.75,80.4166666666667,"8/21",423.99,1.46731234866828
"4438",2008,0,5897,0.546201055649878,321.75,357.75,320.666666666667,68.8333333333333,"8/1",272.25,1.11188811188811
"4439",2010,3,3096,4.59577370187733,269.666666666667,486.666666666667,243.416666666667,121.666666666667,"8/1",615.99,1.80469715698393
"4440",1986,0,5981,0.00880728028965889,297.333333333333,358.75,344.333333333333,93.75,"8/21",170.21,1.20655829596413
"4441",2006,0,5975,0,306.583333333333,367.083333333333,326.416666666667,74.3333333333333,"7/26",203.71,1.19733623267192
"4442",1995,3,3348,4.14707897879837,242.25,485.916666666667,271.833333333333,137.583333333333,"8/1",455.16,2.00584795321637
"4443",1991,6,2882,1.99987461479278,192.333333333333,636.333333333333,172.083333333333,51,"8/1",285.29,3.30849220103986
"4444",2008,4,4006,4.20298731262512,304.75,429.583333333333,265.666666666667,88,"8/11",445.79,1.40962537599125
"4445",2014,3,3498,2.95677856644432,300.75,451.166666666667,248.083333333333,100.416666666667,"7/21",482.26,1.50013854253256
"4446",1991,6,2432,2.19816339754116,213.166666666667,645.083333333333,141.5,50.9166666666667,"8/16",281.92,3.02619233776388
"4447",1989,4,4546,3.11103101972487,303.75,340.666666666667,355.75,56,"7/16",569.17,1.12153635116598
"4448",2015,0,5780,0,202.166666666667,650.916666666667,147.083333333333,32.6666666666667,"7/21",241.54,3.219703215169
"4449",1981,4,4153,2.23940318637185,233.833333333333,570.166666666667,196.25,53,"8/6",322.84,2.43834640057021
"4450",1995,3,3783,4.67010000098363,242.416666666667,556,201.583333333333,87.75,"7/26",540.22,2.29357167411482
"4451",2014,0,5708,0,189.75,665,145.666666666667,32.6666666666667,"7/21",217.27,3.50461133069829
"4452",2017,4,4825,3.82493841161372,337.75,391.5,270.75,86.8333333333333,"7/26",514.11,1.15914137675796
"4453",2019,3,3105,0.835482571731334,255.25,442.5,302.083333333333,148.666666666667,"7/16",617.14,1.73359451518119
"4454",2000,6,2003,0.26406208007746,166.666666666667,653.833333333333,179.333333333333,47.9166666666667,"8/6",289.29,3.923
"4455",2018,6,2939,1.54998418142922,191.916666666667,644,164.083333333333,129.166666666667,"8/21",307.17,3.35562310030395
"4456",2002,6,2459,1.43620759931718,120.583333333333,753.666666666667,125.833333333333,41.3333333333333,"8/16",275.04,6.25017277125086
"4457",1990,6,2807,0,220.75,611.833333333333,167.416666666667,45.75,"8/16",223.93,2.77161192902982
"4458",1999,4,4831,4.46955793266377,239.75,541.666666666667,218.5,60.5833333333333,"8/6",576.97,2.25929787973584
"4459",2019,0,5966,0,331.833333333333,303.666666666667,364.5,80.6666666666667,"7/21",225.69,0.915118031140131
"4460",2009,4,4060,4.35275681837505,263.25,505.666666666667,231.166666666667,57.5833333333333,"7/26",565.91,1.92086103197214
"4461",1994,3,3255,4.70671487956365,253,527.083333333333,219.416666666667,301.666666666667,"8/6",672.15,2.08333333333333
"4462",2002,4,4174,2.10028595620986,293.25,479.416666666667,227.833333333333,54.25,"8/11",339.09,1.63483944302359
"4463",1999,6,2459,3.68488036583748,120.583333333333,753.666666666667,125.833333333333,41.3333333333333,"8/16",392.54,6.25017277125086
"4464",1999,6,2954,2.01509166246616,110.166666666667,790.75,99.0833333333333,48.9166666666667,"7/21",408.22,7.17776096822995
"4465",2011,6,2291,1.76303238369826,161.833333333333,667.916666666667,170.25,47.9166666666667,"8/6",296.98,4.12718846549948
"4466",2016,4,4714,1.59022970721622,276.416666666667,446.666666666667,276.916666666667,52.5,"8/21",340.15,1.61591799819114
"4467",1987,0,5585,0,184.75,650.833333333333,164.416666666667,40.3333333333333,"8/6",209.9,3.52277852954443
"4468",1988,0,5030,0.330987412033156,161.333333333333,646.416666666667,192.75,43.6666666666667,"8/11",258.78,4.00671487603306
"4469",1988,4,4321,3.33131348405953,268.083333333333,479,252.916666666667,60.8333333333333,"7/16",428.36,1.78675784892757
"4470",2015,4,4390,4.68263940422016,321.666666666667,392.916666666667,285.666666666667,88.8333333333333,"8/16",576.16,1.22150259067358
"4471",2020,0,5432,0,213.916666666667,596.75,189.25,45.4166666666667,"7/16",377.53,2.78963770938839
"4472",2011,4,4435,3.77624258319673,277.416666666667,444.583333333333,278.5,54.1666666666667,"8/21",369.2,1.60258335836588
"4473",2006,4,4714,3.13041089254557,276.416666666667,446.666666666667,276.916666666667,52.5,"7/21",441.51,1.61591799819114
"4474",1997,4,4711,2.0099677286805,317.25,358.416666666667,323.916666666667,71.0833333333333,"7/21",467.63,1.1297609666404
"4475",2001,4,4285,3.60536115139314,337.083333333333,378.916666666667,284.25,72.8333333333333,"8/16",376.07,1.12410383189122
"4476",2006,4,4024,0.918171515659418,328.666666666667,397.083333333333,274.083333333333,43.4166666666667,"8/16",317.86,1.20816430020284
"4477",2002,3,3663,3.10948092501498,284.5,550.75,164.75,63.25,"7/21",487.59,1.93585237258348
"4478",2019,6,2846,1.8505683616868,162.583333333333,528.166666666667,309,49.3333333333333,"7/26",320.16,3.24859046642747
"4479",2005,6,2450,1.91893108099821,108.25,810.083333333333,81.6666666666667,58,"8/1",315.04,7.48344880677444
"4480",1983,0,5858,0,126.416666666667,764.416666666667,109.166666666667,28.6666666666667,"8/21",116.72,6.04680290046144
"4481",1999,0,5309,0.301720120810752,172.25,655.916666666667,172.083333333333,43.25,"7/16",230.07,3.80793420416062
"4482",1985,3,3531,4.57555620763151,236.166666666667,543.416666666667,220.416666666667,95.5,"7/16",626.84,2.30098800282287
"4483",2014,6,2930,0.75227371879789,86.6666666666667,828.75,84.5,50.0833333333333,"8/1",255.79,9.5625
"4484",2012,0,5759,1.50450260130955,243.916666666667,571.083333333333,185.25,73.5,"7/26",365.36,2.34130509053639
"4485",1981,0,5492,0.321976054915407,98.4166666666667,807.916666666667,93.75,44,"7/21",240.91,8.20914479254869
"4486",2008,3,3147,4.47105597291374,243.5,468.5,287.5,138.25,"8/11",536.04,1.92402464065708
"4487",2019,0,5051,0.0583723900622249,231.333333333333,576.75,191.666666666667,57.0833333333333,"8/21",205.86,2.49315561959654
"4488",2008,4,4678,3.25497321220856,316.583333333333,406.083333333333,277.333333333333,80.5833333333333,"7/26",509.31,1.28270597525665
"4489",2015,3,3084,4.63883039141635,255.666666666667,529.833333333333,215.25,63.3333333333333,"8/16",602.88,2.07235984354628
"4490",1992,0,5642,0.0122652386827605,233,577.75,189.25,56.6666666666667,"8/11",189.69,2.47961373390558
"4491",2017,6,2090,0.454791481008906,149,687.5,162.583333333333,40.3333333333333,"8/16",202.01,4.61409395973154
"4492",2017,3,3069,4.53543006151823,243.333333333333,553.833333333333,202.583333333333,104.833333333333,"7/21",862.16,2.27602739726027
"4493",2014,3,3099,4.35364272119357,275,488.083333333333,236.916666666667,102.666666666667,"8/1",475.66,1.77484848484848
"4494",1987,0,5714,0,196.833333333333,663.416666666667,139.25,32.25,"7/16",232.05,3.37044877222693
"4495",1986,3,3207,4.7518548397557,261.416666666667,540.916666666667,198.083333333333,439,"8/1",707.07,2.0691743704176
"4496",2004,0,5339,0,181.166666666667,630.583333333333,188.333333333333,37.1666666666667,"8/16",135.49,3.48068077276909
"4497",2005,3,3765,3.61766787023732,318,413.75,267.75,76.5,"7/16",573.45,1.30110062893082
"4498",2018,6,2195,1.47877987152967,98.3333333333333,826.75,74.9166666666667,46.25,"8/11",323.2,8.40762711864407
"4499",1983,6,2216,0.0472206315612021,229.416666666667,632.333333333333,138.25,68.1666666666667,"7/26",208.49,2.75626589175445
"4500",1999,4,4747,3.95946953384216,281.25,413.333333333333,305.5,56.8333333333333,"8/6",576.97,1.46962962962963
"4501",2016,4,4246,3.13126929419405,322.083333333333,392.25,286.416666666667,78,"7/16",546.95,1.21785252263907
"4502",2008,4,4972,3.76093460931012,178.666666666667,686.25,135.083333333333,64.25,"8/1",497.43,3.84095149253731
"4503",1997,4,4312,2.93185902062233,304.416666666667,426.416666666667,268.916666666667,42.6666666666667,"7/26",492.58,1.40076649329318
"4504",2003,3,3471,4.5139563190973,232.166666666667,534.833333333333,233,135.25,"8/11",467.79,2.30366116295765
"4505",1993,3,3225,4.40863575626472,242.833333333333,526.666666666667,230.166666666667,358.166666666667,"7/26",582.79,2.16884008236102
"4506",2002,4,4390,3.941366264012,321.666666666667,392.916666666667,285.666666666667,88.8333333333333,"7/26",404.22,1.22150259067358
"4507",1988,4,4465,3.87630360857997,301.833333333333,461.083333333333,237.833333333333,81.3333333333333,"8/6",371.81,1.52760905577029
"4508",1990,3,3267,3.96476156946412,250,509.416666666667,240.083333333333,145.666666666667,"8/16",374.77,2.03766666666667
"4509",1985,3,3543,1.23871737875025,268.583333333333,469.25,262.166666666667,100.833333333333,"8/21",325.08,1.7471300031027
"4510",1987,3,3180,4.0549976125186,251.916666666667,570.666666666667,177.666666666667,70.6666666666667,"8/21",398.5,2.26529937148528
"4511",2012,4,4177,3.78670241339185,313.166666666667,369.166666666667,318.166666666667,69.1666666666667,"7/16",574.97,1.17881852048962
"4512",1983,6,2888,0.396113935090231,104.583333333333,843,51.9166666666667,44.5,"8/11",160.84,8.0605577689243
"4513",2006,6,2669,0.0881620750452589,239.75,599.25,160.666666666667,47.75,"7/21",339.73,2.49947862356621
"4514",1989,3,3975,4.34253764345614,208.166666666667,585.583333333333,206.083333333333,168.416666666667,"8/1",508.85,2.81305044035228
"4515",1982,0,5615,0.947873429812926,133.25,786.666666666667,80.0833333333333,27.0833333333333,"7/26",314.97,5.90368980612883
"4516",2014,4,4699,3.20090515786358,301,391.25,308,83.5833333333333,"7/26",421.2,1.29983388704319
"4517",2001,3,3594,4.3113674239211,299.416666666667,496.5,203.583333333333,56.9166666666667,"8/6",453.47,1.65822432507654
"4518",2009,4,4093,3.83985754508465,338.083333333333,391.666666666667,270.25,96,"8/11",470.33,1.15849149617944
"4519",1985,4,4984,0.879681891936641,141.166666666667,779.833333333333,78.75,27.3333333333333,"8/21",288.97,5.52420306965762
"4520",1996,4,4543,4.09257976826896,288.75,440.583333333333,270.583333333333,54.9166666666667,"8/11",487,1.52582972582973
"4521",2000,0,5534,0,166.833333333333,642.75,190.666666666667,42.5,"7/26",256.08,3.85264735264735
"4522",2001,0,5798,0,140.25,764,96.25,45.5,"8/1",195.54,5.44741532976827
"4523",1983,0,5783,0,157.333333333333,710.25,132.333333333333,33.4166666666667,"8/16",116.72,4.51430084745763
"4524",2020,6,2891,3.08911600984457,104.5,800.75,95.1666666666667,45.5,"8/11",377.65,7.66267942583732
"4525",2000,6,2960,0.0420767819314458,157.166666666667,647.25,195.583333333333,55.5833333333333,"8/11",270.85,4.11823966065748
"4526",2001,3,3567,4.77996678405773,293.583333333333,419.083333333333,287.333333333333,74.4166666666667,"7/21",591.42,1.42747658245813
"4527",1989,3,3177,4.27381553422381,244.833333333333,551.75,203.5,88.8333333333333,"8/16",448.06,2.25357385976855
"4528",2008,6,2159,2.39113642349737,108,810.5,81.75,48,"8/11",288.84,7.50462962962963
"4529",2013,4,4222,4.8043133853594,270.083333333333,509.5,220.333333333333,56.4166666666667,"8/6",625.03,1.88645479790188
"4530",2004,6,2492,0.289162217716022,202.416666666667,637.333333333333,160.25,74,"8/6",252.01,3.14862083161795
"4531",2020,3,3216,4.67565527028159,238.666666666667,588.583333333333,172.916666666667,70.8333333333333,"8/11",705.09,2.4661312849162
"4532",2010,0,5909,1.98700815183101,353.333333333333,275.416666666667,370.75,65.4166666666667,"8/21",320.57,0.779481132075472
"4533",1996,0,5321,0.0883712956362088,238,584.333333333333,177.25,44.6666666666667,"7/21",214.3,2.45518207282913
"4534",2017,6,2000,2.18247894172117,203.333333333333,620.5,175.666666666667,84.25,"7/26",311.26,3.05163934426229
"4535",1981,6,2810,0.100930912484305,257.25,608,134.75,78.4166666666667,"8/16",157.37,2.36345966958212
"4536",2005,4,4348,3.12237296974953,273.333333333333,433.333333333333,293.5,73.1666666666667,"7/21",462.63,1.58536585365854
"4537",2012,6,2627,0.710652928813443,219,615.583333333333,165.416666666667,50,"8/21",269.78,2.81088280060883
"4538",1998,4,4681,3.37514658023157,227.416666666667,575.333333333333,197.416666666667,51.1666666666667,"8/21",433.62,2.52986441920117
"4539",2005,4,4687,2.36621837264153,311.166666666667,382.083333333333,306.583333333333,60.3333333333333,"7/16",429.47,1.22790573111944
"4540",2014,6,2051,0.277722292619983,191,609.5,200,53.5,"8/11",257.86,3.19109947643979
"4541",2020,4,4393,4.1992465307852,296.666666666667,407.166666666667,296.166666666667,89.6666666666667,"8/16",454.22,1.37247191011236
"4542",1991,0,5525,0,192.75,614.416666666667,193,39.4166666666667,"7/26",171.94,3.18763510592304
"4543",2019,3,3429,4.56522213387425,268.583333333333,473.416666666667,258.083333333333,73.75,"8/11",670.45,1.76264349984487
"4544",1998,0,5177,0.666647484495969,171.083333333333,637.833333333333,191,39.75,"7/21",299.28,3.72820263029713
"4545",2012,0,5552,1.84597825861554,195.25,650.583333333333,154.333333333333,37.6666666666667,"7/21",358.94,3.33205292360222
"4546",2015,0,5489,0,247.166666666667,569.416666666667,183.083333333333,51.1666666666667,"7/21",241.54,2.3037761294673
"4547",2020,4,4600,3.98339071347708,362.25,322.916666666667,315.166666666667,75.6666666666667,"8/11",478.18,0.891419369680239
"4548",2001,6,2096,0.00231083586940316,265.833333333333,516.166666666667,218,412.083333333333,"8/11",267.34,1.94169278996865
"4549",1996,3,3117,4.71667243541251,270.333333333333,428.833333333333,300.5,521,"8/1",644.45,1.58631319358816
"4550",1987,6,2348,2.00985331323138,129.083333333333,681.833333333333,188.75,42.0833333333333,"7/21",313.51,5.28211749515817
"4551",1999,0,5300,1.05419105925773,76.5833333333333,827.833333333333,95.3333333333333,40.4166666666667,"8/11",268.79,10.8095756256801
"4552",1992,0,5744,0,198.166666666667,661.416666666667,139.916666666667,34.25,"8/16",179.55,3.3376787216148
"4553",2008,3,3612,4.74379087970462,245.916666666667,519.916666666667,234.166666666667,110.583333333333,"8/1",704.9,2.11419857675364
"4554",2003,3,3567,4.68684836216593,293.583333333333,419.083333333333,287.333333333333,74.4166666666667,"8/6",556.43,1.42747658245813
"4555",2003,3,3105,3.86472985900015,255.25,442.5,302.083333333333,148.666666666667,"7/16",589.06,1.73359451518119
"4556",1993,6,2681,3.8922881742714,147.416666666667,519.083333333333,333,51.5833333333333,"8/6",360.97,3.52119841718485
"4557",2004,0,5543,0,236.916666666667,578.833333333333,183.583333333333,67.5,"8/6",148.05,2.44319380935631
"4558",1997,3,3660,4.07143034204242,218,568.583333333333,213.166666666667,138.75,"8/1",634.03,2.60818042813456
"4559",1993,0,5309,0,172.25,655.916666666667,172.083333333333,43.25,"7/16",222.67,3.80793420416062
"4560",1997,3,3096,4.64721684710912,269.666666666667,486.666666666667,243.416666666667,121.666666666667,"8/11",617.28,1.80469715698393
"4561",1981,0,5888,0,179.583333333333,667.083333333333,153.333333333333,28.6666666666667,"8/16",128.61,3.71461716937355
"4562",1994,4,4501,3.7410903667566,340.75,355.5,303.833333333333,41.5833333333333,"8/16",456.39,1.0432868672047
"4563",1995,6,2672,0,228.666666666667,641.75,129.416666666667,53.5,"8/21",122.56,2.80648688046647
"4564",2013,4,4075,4.49590101535711,361.916666666667,306.75,331.166666666667,82.5833333333333,"8/6",625.03,0.847570803591987
"4565",1986,4,4582,4.11409362564345,304.5,376.916666666667,318.583333333333,75.0833333333333,"8/11",395.6,1.23782156540777
"4566",1990,4,4402,1.23111844117805,288.083333333333,378.25,333.583333333333,67.4166666666667,"8/16",295.04,1.31298814000579
"4567",2014,3,3549,3.58707695217858,223.166666666667,555.666666666667,221.083333333333,136.333333333333,"8/21",339.75,2.48991784914115
"4568",2004,6,2777,1.0959315935296,145.166666666667,698.416666666667,156.416666666667,63,"7/26",325.43,4.81113662456946
"4569",2000,0,5564,0.0352430620490379,150.166666666667,724.416666666667,125.416666666667,25.9166666666667,"8/1",236.86,4.82408435072142
"4570",1998,3,3417,4.38304971112094,230.75,500.083333333333,269.083333333333,184.416666666667,"8/21",459.11,2.16720837847598
"4571",1982,0,5936,0.956544843377789,336.833333333333,346.333333333333,316.75,71.4166666666667,"8/1",273.01,1.02820385947551
"4572",1984,3,3480,4.18951031853303,278.166666666667,416.25,305.583333333333,307.916666666667,"8/6",428.85,1.49640503295386
"4573",2011,4,4645,2.78707498259974,319.75,396.583333333333,284.25,95.9166666666667,"7/26",541.89,1.24029189470941
"4574",2018,4,4060,4.43637438884759,263.25,505.666666666667,231.166666666667,57.5833333333333,"8/16",499.34,1.92086103197214
"4575",1984,3,3156,3.97368087493228,300,433.583333333333,266.916666666667,95.5,"7/21",527.72,1.44527777777778
"4576",1998,6,2771,1.23144605448161,163.833333333333,598.166666666667,238.166666666667,47.3333333333333,"8/11",236.11,3.65106815869786
"4577",1994,6,2069,1.05582611803114,140.75,682.25,176.75,46.5833333333333,"8/21",227.32,4.84724689165187
"4578",1983,0,5192,0,181.583333333333,627.083333333333,191.333333333333,36.0833333333333,"8/16",116.72,3.45341899954107
"4579",2005,6,2024,2.36651239359503,102.5,790.5,106.833333333333,45.9166666666667,"8/6",306.01,7.71219512195122
"4580",2018,0,5009,0,257.75,536.166666666667,206.083333333333,69.5,"7/16",200.68,2.08018105399289
"4581",1987,3,3315,4.58290401977847,264.416666666667,481.833333333333,253.833333333333,79.1666666666667,"8/6",590.6,1.82225023636937
"4582",1982,6,2240,2.23875032238325,193.833333333333,720.25,85.9166666666667,108.083333333333,"7/16",377.37,3.71582115219261
"4583",1988,0,5927,3.02787198652745,376,286.75,337.25,78.1666666666667,"7/16",354,0.762632978723404
"4584",2010,6,2165,0.600691018371201,152.75,722.833333333333,124.416666666667,99.6666666666667,"8/6",363.58,4.73213311511184
"4585",1990,0,5117,0,202.166666666667,640.166666666667,157,30.5833333333333,"8/1",178.16,3.16652926628195
"4586",1997,6,2027,0.395658293352302,189.75,627,183.5,47.3333333333333,"8/16",233.98,3.30434782608696
"4587",1993,3,3738,4.77016387426908,254.083333333333,511.5,234.416666666667,111.5,"8/1",542.01,2.01311905542801
"4588",1981,6,2237,1.94129619877142,196.916666666667,635.75,166.583333333333,58.3333333333333,"8/1",266.26,3.22852306390182
"4589",1990,3,3471,4.86739405941973,232.166666666667,534.833333333333,233,135.25,"7/16",603.43,2.30366116295765
"4590",1994,0,5369,0.266099501735045,163.75,657.25,178.75,30.9166666666667,"7/16",252.49,4.01374045801527
"4591",1991,3,3297,4.54540423519278,248.75,506.75,244.416666666667,98.8333333333333,"7/16",511.78,2.03718592964824
"4592",2020,3,3924,4.70261780886194,254.583333333333,435.416666666667,309.916666666667,178.916666666667,"7/21",871.98,1.71031096563011
"4593",1993,0,5576,0,199.416666666667,627.416666666667,173.166666666667,39.5833333333333,"7/16",222.67,3.14625992478061
"4594",1984,0,5183,0,241.333333333333,548.916666666667,209.75,89.6666666666667,"8/6",127.33,2.27451657458564
"4595",2018,0,5798,0.173334457866382,140.25,764,96.25,45.5,"8/11",218.83,5.44741532976827
"4596",2001,6,2921,0.825934145072024,110,805.75,84.75,42.1666666666667,"8/1",284.86,7.325
"4597",1981,4,4585,4.52271971164288,293.916666666667,435.666666666667,270.666666666667,54.9166666666667,"7/21",394.42,1.48227955769776
"4598",2018,0,5015,0.0860603916882136,233.75,600.166666666667,166.083333333333,53.1666666666667,"8/6",218.83,2.56755793226381
"4599",2019,4,4039,1.60780780283897,316.5,343,340,75.1666666666667,"7/26",454.93,1.08372827804107
"4600",1986,0,5450,0.0447168072779867,177.166666666667,621.916666666667,200.416666666667,45.6666666666667,"8/16",201.45,3.51034807149577
"4601",2003,4,4747,2.59710015101385,281.25,413.333333333333,305.5,56.8333333333333,"8/21",353.61,1.46962962962963
"4602",2013,3,3840,4.08882595076865,221.833333333333,520.416666666667,257.833333333333,108.833333333333,"8/21",407.45,2.34598046581518
"4603",2002,6,2870,1.08980972808579,191.083333333333,646.083333333333,162.666666666667,53.4166666666667,"7/16",268.85,3.38116005233319
"4604",1988,6,2594,3.31595659404723,178,646.916666666667,174.75,57.8333333333333,"7/26",464.23,3.63436329588015
"4605",1984,6,2660,0,259.416666666667,546.083333333333,194.25,130.416666666667,"8/6",220.5,2.10504336652747
"4606",2006,3,3624,4.08548107877006,250.916666666667,494.083333333333,255.25,103.5,"8/16",568.82,1.96911325141149
"4607",1985,6,2414,1.28213295235414,181.166666666667,649,170,49.0833333333333,"7/26",302.42,3.58233670653174
"4608",2015,4,4045,4.58023261504614,288,378.25,334,49.25,"8/21",517.84,1.31336805555556
